rabbitmq-1  | 2026-09-20 20:45:56.326997+00:00 [info] <0.1126.0> connection 172.23.0.1:35588 -> 172.23.0.2:5672: user 'cw_reporting_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:45:56.334955+00:00 [info] <0.1126.0> closing AMQP connection (172.23.0.1:35588 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_reporting_app', duration: '11ms')[0m
rabbitmq-1  | 2026-09-20 20:45:56.335558+00:00 [info] <0.1144.0> accepting AMQP connection 172.23.0.1:35594 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:45:56.339155+00:00 [info] <0.1144.0> connection 172.23.0.1:35594 -> 172.23.0.2:5672: user 'cw_reporting_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:45:56.346883+00:00 [info] <0.1144.0> closing AMQP connection (172.23.0.1:35594 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_reporting_app', duration: '11ms')[0m
rabbitmq-1  | 2026-09-20 20:45:57.152751+00:00 [info] <0.1162.0> accepting AMQP connection 172.23.0.1:35604 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:45:57.191423+00:00 [info] <0.1162.0> connection 172.23.0.1:35604 -> 172.23.0.2:5672 has a client-provided name: catalog-outbox-relay-dup-relay-1[0m
rabbitmq-1  | 2026-09-20 20:45:57.219998+00:00 [info] <0.1162.0> connection 172.23.0.1:35604 -> 172.23.0.2:5672 - catalog-outbox-relay-dup-relay-1: user 'cw_catalog_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:45:57.478682+00:00 [info] <0.1162.0> closing AMQP connection (172.23.0.1:35604 -> 172.23.0.2:5672 - catalog-outbox-relay-dup-relay-1, vhost: 'washgo-acceptance', user: 'cw_catalog_app', duration: '339ms')[0m
rabbitmq-1  | 2026-09-20 20:45:58.072170+00:00 [info] <0.1180.0> accepting AMQP connection 172.23.0.1:35606 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:45:58.078175+00:00 [info] <0.1180.0> connection 172.23.0.1:35606 -> 172.23.0.2:5672 has a client-provided name: catalog-outbox-relay-dup-relay-2[0m
rabbitmq-1  | 2026-09-20 20:45:58.080924+00:00 [info] <0.1180.0> connection 172.23.0.1:35606 -> 172.23.0.2:5672 - catalog-outbox-relay-dup-relay-2: user 'cw_catalog_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:45:58.197304+00:00 [info] <0.1180.0> closing AMQP connection (172.23.0.1:35606 -> 172.23.0.2:5672 - catalog-outbox-relay-dup-relay-2, vhost: 'washgo-acceptance', user: 'cw_catalog_app', duration: '126ms')[0m
rabbitmq-1  | 2026-09-20 20:45:58.233724+00:00 [info] <0.1198.0> accepting AMQP connection 172.23.0.1:35614 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:45:58.242758+00:00 [info] <0.1198.0> connection 172.23.0.1:35614 -> 172.23.0.2:5672: user 'cw_reporting_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:45:58.263081+00:00 [info] <0.1198.0> closing AMQP connection (172.23.0.1:35614 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_reporting_app', duration: '29ms')[0m
rabbitmq-1  | 2026-09-20 20:45:58.877386+00:00 [info] <0.1216.0> accepting AMQP connection 172.23.0.1:35628 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:45:58.882660+00:00 [info] <0.1216.0> connection 172.23.0.1:35628 -> 172.23.0.2:5672 has a client-provided name: reporting-inbox-consumer[0m
rabbitmq-1  | 2026-09-20 20:45:58.885272+00:00 [info] <0.1216.0> connection 172.23.0.1:35628 -> 172.23.0.2:5672 - reporting-inbox-consumer: user 'cw_reporting_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:45:59.145279+00:00 [info] <0.1216.0> closing AMQP connection (172.23.0.1:35628 -> 172.23.0.2:5672 - reporting-inbox-consumer, vhost: 'washgo-acceptance', user: 'cw_reporting_app', duration: '268ms')[0m
rabbitmq-1  | 2026-09-20 20:45:59.164209+00:00 [info] <0.1234.0> accepting AMQP connection 172.23.0.1:35642 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:45:59.169911+00:00 [info] <0.1234.0> connection 172.23.0.1:35642 -> 172.23.0.2:5672: user 'cw_reporting_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:45:59.183563+00:00 [info] <0.1234.0> closing AMQP connection (172.23.0.1:35642 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_reporting_app', duration: '20ms')[0m
rabbitmq-1  | 2026-09-20 20:45:59.200686+00:00 [info] <0.1252.0> accepting AMQP connection 172.23.0.1:35650 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:45:59.206138+00:00 [info] <0.1252.0> connection 172.23.0.1:35650 -> 172.23.0.2:5672: user 'cw_communications_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:45:59.227080+00:00 [info] <0.1252.0> closing AMQP connection (172.23.0.1:35650 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_communications_app', duration: '27ms')[0m
rabbitmq-1  | 2026-09-20 20:45:59.228016+00:00 [info] <0.1270.0> accepting AMQP connection 172.23.0.1:35664 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:45:59.232833+00:00 [info] <0.1270.0> connection 172.23.0.1:35664 -> 172.23.0.2:5672: user 'cw_reporting_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:45:59.264224+00:00 [info] <0.1270.0> closing AMQP connection (172.23.0.1:35664 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_reporting_app', duration: '37ms')[0m
rabbitmq-1  | 2026-09-20 20:45:59.264981+00:00 [info] <0.1288.0> accepting AMQP connection 172.23.0.1:35680 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:45:59.270547+00:00 [info] <0.1288.0> connection 172.23.0.1:35680 -> 172.23.0.2:5672: user 'cw_communications_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:45:59.293554+00:00 [info] <0.1288.0> closing AMQP connection (172.23.0.1:35680 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_communications_app', duration: '29ms')[0m
rabbitmq-1  | 2026-09-20 20:45:59.294440+00:00 [info] <0.1306.0> accepting AMQP connection 172.23.0.1:35688 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:45:59.299764+00:00 [info] <0.1306.0> connection 172.23.0.1:35688 -> 172.23.0.2:5672: user 'cw_communications_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:45:59.312155+00:00 [info] <0.1306.0> closing AMQP connection (172.23.0.1:35688 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_communications_app', duration: '18ms')[0m
rabbitmq-1  | 2026-09-20 20:45:59.313218+00:00 [info] <0.1324.0> accepting AMQP connection 172.23.0.1:35704 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:45:59.318215+00:00 [info] <0.1324.0> connection 172.23.0.1:35704 -> 172.23.0.2:5672: user 'cw_reporting_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:45:59.330384+00:00 [info] <0.1324.0> closing AMQP connection (172.23.0.1:35704 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_reporting_app', duration: '17ms')[0m
rabbitmq-1  | 2026-09-20 20:45:59.331185+00:00 [info] <0.1342.0> accepting AMQP connection 172.23.0.1:35712 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:45:59.335531+00:00 [info] <0.1342.0> connection 172.23.0.1:35712 -> 172.23.0.2:5672: user 'cw_reporting_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:45:59.346449+00:00 [info] <0.1342.0> closing AMQP connection (172.23.0.1:35712 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_reporting_app', duration: '15ms')[0m
rabbitmq-1  | 2026-09-20 20:45:59.965413+00:00 [info] <0.1360.0> accepting AMQP connection 172.23.0.1:35724 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:45:59.971759+00:00 [info] <0.1360.0> connection 172.23.0.1:35724 -> 172.23.0.2:5672 has a client-provided name: catalog-outbox-relay-crash-relay[0m
rabbitmq-1  | 2026-09-20 20:45:59.976218+00:00 [info] <0.1360.0> connection 172.23.0.1:35724 -> 172.23.0.2:5672 - catalog-outbox-relay-crash-relay: user 'cw_catalog_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:46:00.128857+00:00 [info] <0.1360.0> closing AMQP connection (172.23.0.1:35724 -> 172.23.0.2:5672 - catalog-outbox-relay-crash-relay, vhost: 'washgo-acceptance', user: 'cw_catalog_app', duration: '165ms')[0m
